fecha,variedad,colaborador,gramos,plantas,supervisor,sucursal,lote,motivo,maceta,variedad_mix,cliente,no_aplicacion,tipo
2026-02-22,KANDY KUSH,,-10,0,DRE,SMB,L2 - SMB,venta,,,DRE,,Salida
2026-02-20,RED RED WINE,,-86,0,DRE,FSM,L2 - FSM,mix,,,,,Salida
2026-02-20,RED RED WINE,,86,0,DRE,FSM,L2 - FSM,mix,,,,,Entrada
2026-02-20,AK-47,,-33,0,DRE,FSM,L2 - FSM,mix,,,,,Salida
2026-02-20,AK-47,,33,0,DRE,FSM,L2 - FSM,mix,,,,,Entrada
2026-02-21,RED RED WINE,,-64,0,DRE,SMB,L2 - SMB,mix,,,,,Salida
2026-02-21,RED RED WINE,,64,0,DRE,SMB,L2 - SMB,mix,,,,,Entrada
2026-02-21,AK-47,,-42,0,DRE,SMB,L2 - SMB,mix,,,,,Salida
2026-02-21,AK-47,,42,0,DRE,SMB,L2 - SMB,mix,,,,,Entrada
2026-02-25,RUNTZ,JCK,61,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-25,GRAN JEFA,JCK,12,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-25,APPLE FRITTER,JCK,40,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-25,RED RED WINE,JCK,52,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-25,ZALLAH BREAD,JCK,41,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-25,BANANA LATTE,JCK,58,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-25,BANANA LATTE,JCK,64,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-25,BANANA LATTE,KEF,37,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-25,BANANA LATTE,KEF,49,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-25,BANANA LATTE,KEF,51,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-25,BANANA LATTE,KEF,44,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-25,BANANA LATTE,KEF,47,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-25,BANANA LATTE,KEF,41,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-25,BANANA LATTE,KEF,43,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-24,BANANA LATTE,JCK,55,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-02-24,BANANA LATTE,JCK,66,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-02-24,BANANA LATTE,JCK,45,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-02-24,KANDY KUSH,JCK,50,1,DRE,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-02-24,BANANA LATTE,JCK,37,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-02-26,WEDDING CAKE,,-4,0,DRE,RP,L2 - RP,venta,,,DESAYUNO MRNA,,Salida
2026-02-28,KANDY KUSH,,-10,0,DRE,SMB,L2 - SMB,venta,,,DRE,,Salida
2026-02-28,KANDY KUSH,,-14,0,DRE,FSM,L2 - FSM,venta,,,ABOGADA,,Salida
2026-02-28,MICHAEL JORDAN,,-14,0,DRE,SMB,L3 - SMB,venta,,,ABOGADA,,Salida
2026-03-03,KANDY KUSH,JCK,47,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-03,BANANA LATTE,JCK,33,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-03,KANDY KUSH,JCK,21,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-03,KANDY KUSH,JCK,34,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-03,BANANA LATTE,JCK,44,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-03,KANDY KUSH,JCK,43,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-02-27,APPLE FRITTER,JCK,19,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-27,AK-47,JCK,31,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-27,BANANA LATTE,JCK,64,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-27,BANANA LATTE,JCK,63,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-27,KANDY KUSH,JCK,28,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-27,BANANA LATTE,JCK,43,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-27,BANANA LATTE,JCK,47,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-27,BANANA LATTE,JCK,48,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-27,BANANA LATTE,JCK,56,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-02-27,BANANA LATTE,AX,41,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-02-28,MOZZARELLA,JP,74,1,DRE,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-02-28,BANANA LATTE,JCK,59,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-02-28,BANANA LATTE,JCK,62,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-02-28,KANDY KUSH,JR,50,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-03,BANANA LATTE,JCK,53,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-03,BANANA LATTE,JCK,61,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-03,BANANA LATTE,JCK,56,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-03,BANANA LATTE,JCK,45,1,DRE,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-04,KANDY KUSH,JCK,54,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,KANDY KUSH,JCK,55,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-04,KANDY KUSH,JCK,56,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-04,KANDY KUSH,JCK,24,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,KANDY KUSH,JCK,44,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,KANDY KUSH,JCK,52,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-04,KANDY KUSH,JCK,45,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,KANDY KUSH,JCK,45,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-04,BANANA LATTE,JCK,51,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,BANANA LATTE,JCK,38,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,BANANA LATTE,JCK,66,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-04,BANANA LATTE,JCK,40,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,BANANA LATTE,JCK,50,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,KANDY KUSH,KEF,39,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-04,KANDY KUSH,KEF,30,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,KANDY KUSH,KEF,48,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-04,KANDY KUSH,KEF,26,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,MICHAEL JORDAN,KEF,39,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-04,MICHAEL JORDAN,KEF,36,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-04,MICHAEL JORDAN,KEF,20,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-04,MICHAEL JORDAN,KEF,24,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-06,KANDY KUSH,JCK,50,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-06,KANDY KUSH,JCK,42,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-06,KANDY KUSH,JCK,34,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-06,BANANA LATTE,JCK,52,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-06,BANANA LATTE,JCK,58,1,DRE,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-06,RED RED WINE,NRQ,57,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-06,BANANA LATTE,NRQ,38,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-06,MICHAEL JORDAN,JCK,23,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-06,MICHAEL JORDAN,JCK,28,1,DRE,FSM,L5 - FSM,trim,,,,,Entrada
2026-03-06,MICHAEL JORDAN,JCK,35,1,DRE,FSM,L5 - FSM,trim,,,,,Entrada
2026-03-06,MICHAEL JORDAN,JCK,33,1,DRE,FSM,L5 - FSM,trim,,,,,Entrada
2026-03-06,MICHAEL JORDAN,JCK,22,1,DRE,FSM,L5 - FSM,trim,,,,,Entrada
2026-03-07,BANANA LATTE,JCK,41,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-07,KANDY KUSH,JCK,28,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-07,KANDY KUSH,JCK,26,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-07,KANDY KUSH,JCK,32,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-07,KANDY KUSH,JCK,55,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-07,KANDY KUSH,JCK,32,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-07,KANDY KUSH,JCK,33,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-10,KANDY KUSH,JCK,23,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-11,WEDDING CAKE,KEF,18,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-11,WEDDING CAKE,KEF,18,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-11,RED RED WINE,KEF,26,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-10,KANDY KUSH,JCK,36,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-10,KANDY KUSH,JCK,49,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-10,AK-47,JCK,15,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-09,WEDDING CAKE,,-15,0,DRE,FSM,L2 - FSM,venta,,,LALO,,Salida
2026-03-10,RUNTZ,,-2,0,DRE,SMB,L2 - SMB,venta,,,CHAYA,,Salida
2026-03-16,WEDDING CAKE,,-15,0,DRE,SMB,L2 - SMB,venta,,,LALO,,Salida
2026-03-16,KANDY KUSH,,-10,0,DRE,SMB,L2 - SMB,venta,,,DRE,,Salida
2026-03-20,ZALLAH BREAD,,-2,0,DRE,FSM,L4 - FSM,venta,,,PRUEBAS,,Salida
2026-03-20,RED RED WINE,,-2,0,DRE,FSM,L4 - FSM,venta,,,PRUEBAS,,Salida
2026-03-20,RUNTZ,,-2,0,DRE,FSM,L4 - FSM,venta,,,PRUEBAS,,Salida
2026-03-17,KANDY KUSH,JCK,32,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-10,KANDY KUSH,JCK,47,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-17,KANDY KUSH,JCK,25,1,DRE,RP,L3 - RP,trim,,,,,Entrada
2026-03-17,KANDY KUSH,JCK,48,1,DRE,RP,L4 - RP,trim,,,,,Entrada
2026-03-17,AK-47,JCK,26,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-17,RED RED WINE,JCK,20,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-17,RED RED WINE,JCK,36,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-17,RED RED WINE,JCK,51,1,DRE,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-17,RED RED WINE,JCK,28,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-17,RED RED WINE,JSL,29,1,DRE,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-19,KANDY KUSH,JCK,28,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-19,RED RED WINE,JCK,13,1,DRE,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-19,RED RED WINE,JCK,51,1,DRE,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-19,KANDY KUSH,JCK,50,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-19,KANDY KUSH,JCK,29,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-24,KANDY KUSH,JCK,34,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JCK,65,1,DRE,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-19,RED RED WINE,JCK,35,1,DRE,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-03-11,RED RED WINE,KEF,13,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-11,RED RED WINE,KEF,23,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-11,RED RED WINE,KEF,13,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,WEDDING CAKE,JCK,20,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,WEDDING CAKE,JCK,17,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,WEDDING CAKE,JCK,40,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,RED RED WINE,JCK,14,1,DRE,FSM,L4 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,WEDDING CAKE,JCK,39,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,WEDDING CAKE,JCK,28,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,14,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,15,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,19,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,14,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,30,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,11,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,APPLE FRITTER,JCK,17,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,23,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,42,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,45,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,40,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,27,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,MICHAEL JORDAN,JCK,26,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,BANANA LATTE,JCK,23,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,BANANA LATTE,JCK,24,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,WEDDING CAKE,JCK,54,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,BANANA LATTE,JCK,24,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,WEDDING CAKE,JCK,56,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,WEDDING CAKE,KEF,50,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,BANANA LATTE,KEF,34,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,KANDY KUSH,KEF,17,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,KANDY KUSH,KEF,17,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,WEDDING CAKE,KEF,42,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-18,KANDY KUSH,KEF,17,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-18,KANDY KUSH,KEF,17,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-23,BANANA LATTE,JCK,42,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,BANANA LATTE,JCK,24,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-23,BANANA LATTE,JCK,43,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,WEDDING CAKE,JCK,53,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,BANANA LATTE,JCK,26,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-23,BANANA LATTE,JCK,32,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,BANANA LATTE,JCK,38,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,BANANA LATTE,JCK,44,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,BANANA LATTE,JCK,41,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,BANANA LATTE,JCK,36,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,BANANA LATTE,JCK,41,1,DRE,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,KANDY KUSH,JCK,17,1,DRE,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-19,RED RED WINE,JSL,28,1,DRE,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,NRQ,42,1,DRE,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-26,BANANA LATTE,JCK,48,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-26,KANDY KUSH,JCK,23,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-26,BANANA LATTE,JCK,41,1,DRE,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-26,KANDY KUSH,JSL,41,1,DRE,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-26,BANANA LATTE,JSL,36,1,DRE,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-26,AK-47,JSL,37,1,JP,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-26,BANANA LATTE,JSL,58,1,JP,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-28,KANDY KUSH,JCK,53,1,JP,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-28,BANANA LATTE,JR,67,1,JP,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-28,BANANA LATTE,JCK,67,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-20,BANANA LATTE,JSL,31,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-20,BANANA LATTE,JSL,40,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-20,BANANA LATTE,JSL,29,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-20,BANANA LATTE,JSL,32,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-20,WEDDING CAKE,JSL,53,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-20,WEDDING CAKE,JSL,31,2,JP,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-25,BANANA LATTE,JCK,30,1,JP,FSM,L4 - FSM,trim,Maceta grande,,,,Entrada
2026-03-25,BANANA LATTE,JCK,35,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,BANANA LATTE,JSL,37,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,BANANA LATTE,JCK,28,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-23,KANDY KUSH,JCK,14,1,JP,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-23,BANANA LATTE,JCK,41,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,KANDY KUSH,JSL,14,1,JP,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-27,KANDY KUSH,JSL,13,1,JP,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-27,KING KUSH BREATH,JSL,30,1,JP,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-03-27,BANANA LATTE,JSL,31,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,ZALLAH BREAD,JSL,45,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,KANDY KUSH,JSL,31,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,BANANA LATTE,JSL,38,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,SUGAR CANE,JCK,24,1,JP,FSM,L5 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,KANDY KUSH,JCK,12,1,JP,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-04-01,APPLE FRITTER,JSL,14,1,JP,FSM,L5 - FSM,trim,Maceta chica,,,,Entrada
2026-04-01,KANDY KUSH,JSL,12,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-04-01,APPLE FRITTER,JSL,11,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-04-01,RED RED WINE,JSL,10,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-04-01,APPLE FRITTER,JSL,19,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-04-01,RUNTZ,JSL,25,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-04-01,ZALLAH BREAD,JSL,18,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-04-01,GRAN JEFA,JSL,38,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-04-01,APPLE FRITTER,JCK,9,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-04-01,APPLE FRITTER,JCK,12,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-04-01,RUNTZ,JCK,17,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-04-01,KANDY KUSH,JCK,15,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-04-01,APPLE FRITTER,JCK,35,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-04-01,KANDY KUSH,JCK,18,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-04-01,APPLE FRITTER,JCK,30,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,KING KUSH BREATH,JCK,26,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-04-14,BANANA LATTE,JCK,66,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-14,BANANA LATTE,JR,56,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-14,BANANA LATTE,JCK,73,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-14,BANANA LATTE,JCK,40,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-14,BANANA LATTE,JCK,41,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-14,BANANA LATTE,JCK,52,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-14,BANANA LATTE,JCK,52,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-14,BANANA LATTE,JCK,71,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-14,BANANA LATTE,JCK,73,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-14,BANANA LATTE,JCK,78,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-14,BANANA LATTE,JCK,77,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-30,BANANA LATTE,JR,78,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-30,BANANA LATTE,NRQ,49,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-30,BANANA LATTE,JCK,48,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-30,BANANA LATTE,JCK,44,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-30,BANANA LATTE,JR,51,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-10,BANANA LATTE,JCK,34,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-10,BANANA LATTE,JR,53,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-10,BANANA LATTE,JCK,50,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-10,BANANA LATTE,JCK,32,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-10,BANANA LATTE,JCK,37,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-10,WEDDING CAKE,JCK,45,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-10,WEDDING CAKE,JR,30,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-10,WEDDING CAKE,JCK,54,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
